current,dateAsString,epoch,rawIntensity,temperature,voltage,pwm
31.1,2024-10-31 14:53:20,1730386400,1010,25,1.148,100
31.2,2024-10-31 14:54:20,1730386460,1010,25,1.048,100
31.9,2024-10-31 14:55:20,1730386520,1011,25,0.852,100
32.5,2024-10-31 14:56:20,1730386580,1011,25,0.836,100
33,2024-10-31 14:57:21,1730386641,1011,25,0.848,100
32.3,2024-10-31 14:58:21,1730386701,1008,25,1.564,100
31.5,2024-10-31 14:59:21,1730386761,1011,25,0.86,100
31.6,2024-10-31 15:00:21,1730386821,1011,25,0.888,130
32.3,2024-10-31 15:01:21,1730386881,1011,25,0.892,130
32.2,2024-10-31 15:02:21,1730386941,1011,25,0.892,130
30.2,2024-10-31 15:03:21,1730387001,1008,25,1.468,130
30.6,2024-10-31 15:04:21,1730387061,1012,25,0.828,130
29.8,2024-10-31 15:05:22,1730387122,1011,25,0,130
36.1,2024-10-31 15:06:22,1730387182,1011,25,0.88,130
33.5,2024-10-31 15:07:22,1730387242,1011,25,0.892,130
32.6,2024-10-31 15:08:22,1730387302,1011,25,0,130
33.8,2024-10-31 15:09:22,1730387362,1011,25,0.856,130
28.5,2024-10-31 15:10:23,1730387423,1011,25,0.848,130
31.3,2024-10-31 15:11:23,1730387483,1010,25,0.888,130
28.2,2024-10-31 15:12:23,1730387543,1010,25,1.112,130
31,2024-10-31 15:13:24,1730387604,1019,25,0.836,130
29.3,2024-10-31 15:15:23,1730387723,1011,25,0.86,130
29.1,2024-10-31 15:16:24,1730387784,1011,25,0.852,130
27.3,2024-10-31 15:17:24,1730387844,1011,25,0.944,130
33,2024-10-31 15:18:24,1730387904,1011,25,0.86,130
31.9,2024-10-31 15:19:26,1730387966,1011,25,0.892,130
32.3,2024-10-31 15:20:26,1730388026,1019,25,0.888,130
30.6,2024-10-31 15:21:25,1730388085,1011,25,0.888,130
33,2024-10-31 15:22:26,1730388146,1012,25,0.612,130
30.9,2024-10-31 15:23:26,1730388206,1011,25,1.252,130
30.1,2024-10-31 15:24:26,1730388266,1011,25,0.86,130
30.3,2024-10-31 15:25:26,1730388326,1010,25,1.116,130
29.2,2024-10-31 15:26:27,1730388387,1011,25,0.84,130
28.4,2024-10-31 15:27:27,1730388447,1011,25,0.924,130
30.2,2024-10-31 15:28:28,1730388508,1010,25,0.904,130
30,2024-10-31 15:29:28,1730388568,1011,25,0.864,130
32.4,2024-10-31 15:30:28,1730388628,1010,25,0.912,130
31.4,2024-10-31 15:31:29,1730388689,1011,25,0.86,130
31.2,2024-10-31 15:32:29,1730388749,1009,25,1.416,130
28.7,2024-10-31 15:33:29,1730388809,1011,25,0.848,130
30.1,2024-10-31 15:34:29,1730388869,1011,25,0,130
29,2024-10-31 15:35:29,1730388929,1010,25,0.892,130
27.5,2024-10-31 15:36:30,1730388990,1011,25,1.192,130
31.5,2024-10-31 15:37:30,1730389050,1014,25,0,130
31.1,2024-10-31 15:38:31,1730389111,1010,25,0.936,130
32,2024-10-31 15:39:31,1730389171,1009,25,1.568,130
30.8,2024-10-31 15:40:32,1730389232,1010,25,0.848,130
29.5,2024-10-31 15:41:32,1730389292,1011,25,0.944,130
28.5,2024-10-31 15:42:32,1730389352,1011,25,0.86,130
27.3,2024-10-31 15:43:32,1730389412,1010,25,0.896,130
29,2024-10-31 15:44:32,1730389472,1011,25,0.852,130
28.8,2024-10-31 15:45:32,1730389532,1012,25,0.844,130
28.9,2024-10-31 15:46:32,1730389592,1010,25,1.156,130
31.4,2024-10-31 15:47:33,1730389653,1011,25,0.848,130
27.3,2024-10-31 15:48:33,1730389713,1011,25,0.92,130
29,2024-10-31 15:49:33,1730389773,1010,25,0.9,130
28.4,2024-10-31 15:50:33,1730389833,1010,25,0.96,130
26.7,2024-10-31 15:51:34,1730389894,1010,25,0.956,130
28,2024-10-31 15:52:34,1730389954,1019,25,0.852,130
28.8,2024-10-31 15:53:34,1730390014,1010,25,0.96,130
30,2024-10-31 15:54:35,1730390075,1010,25,0.896,130
26.8,2024-10-31 15:55:35,1730390135,1009,25,1.448,130
27.5,2024-10-31 15:56:35,1730390195,1010,25,0.86,130
25.7,2024-10-31 15:57:36,1730390256,986,25,0.856,130
24.9,2024-10-31 15:58:36,1730390316,1010,25,0.852,130
24.8,2024-10-31 15:59:36,1730390376,1016,25,1.3,130
22.8,2024-10-31 16:00:36,1730390436,1008,25,1.44,150
29.1,2024-10-31 16:01:36,1730390496,984,25,0.896,150
27.2,2024-10-31 16:02:36,1730390556,1010,25,0.896,150
30.7,2024-10-31 16:03:36,1730390616,1010,25,0.9,150
29.2,2024-10-31 16:04:37,1730390677,983,25,0.748,150
28.2,2024-10-31 16:05:37,1730390737,983,25,0.896,150
25.2,2024-10-31 16:06:38,1730390798,983,25,0.86,150
26.2,2024-10-31 16:07:37,1730390857,983,25,0.892,150
26.3,2024-10-31 16:08:38,1730390918,1006,25,0.848,150
25,2024-10-31 16:09:38,1730390978,1010,25,1.54,150
26.2,2024-10-31 16:10:38,1730391038,1010,25,0.852,150
23.5,2024-10-31 16:11:39,1730391099,1011,25,0.86,150
24.8,2024-10-31 16:12:39,1730391159,1011,25,0.86,150
25.4,2024-10-31 16:13:40,1730391220,1011,25,0.844,150
25,2024-10-31 16:14:40,1730391280,1011,25,0.848,150
29.2,2024-10-31 16:15:40,1730391340,1012,25,0.492,150
27.9,2024-10-31 16:16:41,1730391401,1018,25,0.892,150
24.8,2024-10-31 16:17:41,1730391461,1010,25,0.864,150
27.9,2024-10-31 16:18:41,1730391521,1017,25,1.12,150
26.2,2024-10-31 16:19:42,1730391582,1010,25,0.864,150
23.8,2024-10-31 16:20:42,1730391642,1010,25,1.012,150
28.5,2024-10-31 16:21:42,1730391702,1011,25,0.16,150
22.9,2024-10-31 16:22:43,1730391763,1010,25,0.864,150
24.1,2024-10-31 16:23:43,1730391823,1010,25,1.352,150
24,2024-10-31 16:24:43,1730391883,1014,25,0,150
25,2024-10-31 16:25:44,1730391944,1010,25,0.884,150
24,2024-10-31 16:26:44,1730392004,1008,25,1.44,150
21,2024-10-31 16:27:44,1730392064,1011,25,0.852,150
24.3,2024-10-31 16:28:44,1730392124,1010,25,0.896,150
22.5,2024-10-31 16:29:45,1730392185,1011,25,0.844,150
23.8,2024-10-31 16:30:45,1730392245,1011,25,0.852,150
22.7,2024-10-31 16:31:46,1730392306,1012,25,0.1,150
25,2024-10-31 16:32:46,1730392366,1012,25,0,150
23.7,2024-10-31 16:33:47,1730392427,1010,25,0.9,150
25,2024-10-31 16:34:47,1730392487,1011,25,0.856,150
24.8,2024-10-31 16:35:47,1730392547,1011,25,0.864,150
24.4,2024-10-31 16:36:48,1730392608,1012,25,0,150
22.4,2024-10-31 16:37:48,1730392668,1011,25,0.872,150
24.4,2024-10-31 16:38:49,1730392729,1012,25,0.088,150
23.5,2024-10-31 16:39:49,1730392789,1011,25,0.888,150
22.9,2024-10-31 16:40:49,1730392849,1010,25,0.9,150
22.8,2024-10-31 16:41:49,1730392909,1011,25,0.904,150
23.1,2024-10-31 16:42:50,1730392970,1018,25,0.864,150
22.5,2024-10-31 16:43:50,1730393030,1009,25,1.228,150
21.4,2024-10-31 16:44:50,1730393090,1010,25,0.9,150
21.1,2024-10-31 16:45:51,1730393151,1010,25,0.908,150
21,2024-10-31 16:46:51,1730393211,1011,25,0.86,150
20.9,2024-10-31 16:47:52,1730393272,1010,25,0.88,150
20.6,2024-10-31 16:48:52,1730393332,1012,25,0.408,150
20.1,2024-10-31 16:49:52,1730393392,1012,25,0.032,150
19.5,2024-10-31 16:50:53,1730393453,1010,25,0.896,150
18.9,2024-10-31 16:51:53,1730393513,1021,25,0,150
17.6,2024-10-31 16:52:53,1730393573,1012,25,0.064,150
17.4,2024-10-31 16:53:53,1730393633,1011,25,0.524,150
16.8,2024-10-31 16:54:53,1730393693,1011,25,1.712,150
17,2024-10-31 16:55:53,1730393753,1011,25,0.86,150
16.5,2024-10-31 16:56:54,1730393814,1011,25,1.452,150
13.9,2024-10-31 16:57:54,1730393874,1010,25,0.9,150
14.9,2024-10-31 16:58:54,1730393934,1011,25,0,150
15.3,2024-10-31 16:59:54,1730393994,1009,25,1.124,150
14.5,2024-10-31 17:00:55,1730394055,1009,25,1.204,150
13.8,2024-10-31 17:01:55,1730394115,1018,25,0.896,150
6,2024-10-31 17:02:55,1730394175,1014,25,0,150
6.2,2024-10-31 17:03:55,1730394235,1010,25,1,150
5.5,2024-10-31 17:04:56,1730394296,1014,25,0,150
5.4,2024-10-31 17:05:56,1730394356,1010,25,0.904,150
5.3,2024-10-31 17:06:57,1730394417,1012,25,0.168,150
5.4,2024-10-31 17:07:57,1730394477,1012,25,0.112,150
6.3,2024-10-31 17:08:57,1730394537,1012,25,0,150
5.2,2024-10-31 17:09:56,1730394596,1011,25,0.892,150
5,2024-10-31 17:10:57,1730394657,1010,25,0.312,150
5.1,2024-10-31 17:11:57,1730394717,1010,25,1.636,150
4.8,2024-10-31 17:12:57,1730394777,1011,25,0.844,150
4.9,2024-10-31 17:13:58,1730394838,1011,25,0.636,150
4.9,2024-10-31 17:14:58,1730394898,1008,25,1.456,150
4.8,2024-10-31 17:15:59,1730394959,1010,25,0.896,150
4.6,2024-10-31 17:16:59,1730395019,1014,25,0.096,150
4.6,2024-10-31 17:17:59,1730395079,1008,25,1.232,150
4.5,2024-10-31 17:19:00,1730395140,1010,25,0.844,150
4.5,2024-10-31 17:20:00,1730395200,1010,25,0.896,150
4.2,2024-10-31 17:21:00,1730395260,1009,25,1.212,150
4.1,2024-10-31 17:22:01,1730395321,1011,25,0.628,150
4,2024-10-31 17:23:03,1730395383,1012,25,0.16,150
3.8,2024-10-31 17:24:03,1730395443,1011,25,0,150
3.8,2024-10-31 17:25:04,1730395504,1009,25,1.44,150
3.7,2024-10-31 17:26:04,1730395564,1008,25,1.536,150
3.3,2024-10-31 17:27:04,1730395624,1010,25,0.9,150
3.3,2024-10-31 17:28:05,1730395685,1012,25,0,150
3.3,2024-10-31 17:29:05,1730395745,1012,25,0.164,150
2.9,2024-10-31 17:30:05,1730395805,1011,25,0.896,150
3,2024-10-31 17:31:06,1730395866,1010,25,0.896,150
2.5,2024-10-31 17:32:06,1730395926,1010,25,0.896,150
2.6,2024-10-31 17:33:07,1730395987,1010,25,1.692,150
2.7,2024-10-31 17:34:07,1730396047,1011,25,0.884,150
2.3,2024-10-31 17:35:07,1730396107,1008,25,1.588,150
1.7,2024-10-31 17:36:08,1730396168,1011,25,0.76,150
1.9,2024-10-31 17:37:09,1730396229,1012,25,0,150
1.9,2024-10-31 17:38:09,1730396289,1010,25,1.556,150
1.5,2024-10-31 17:39:09,1730396349,1011,25,0.928,150
1.4,2024-10-31 17:40:09,1730396409,1009,25,1.2,150
1.3,2024-10-31 17:41:09,1730396469,1011,25,0.864,150
1.1,2024-10-31 17:42:10,1730396530,1010,25,0.852,150
0.9,2024-10-31 17:43:09,1730396589,1010,25,0.872,150
0.7,2024-10-31 17:44:10,1730396650,1010,25,0.86,150
0.7,2024-10-31 17:45:10,1730396710,1011,25,0,150
0.5,2024-10-31 17:46:12,1730396772,1011,25,0.868,150
0.3,2024-10-31 17:47:12,1730396832,1011,25,0.852,150
0.3,2024-10-31 17:48:13,1730396893,1010,25,0.896,150
0.2,2024-10-31 17:49:12,1730396952,1011,25,0.896,150
0.1,2024-10-31 17:50:12,1730397012,1010,25,0.856,150
0.3,2024-10-31 17:51:14,1730397074,1011,25,0.9,150
0,2024-10-31 17:52:14,1730397134,1010,25,0.896,150
0.1,2024-10-31 17:53:14,1730397194,1018,25,0.852,150
-0.1,2024-10-31 17:54:15,1730397255,1011,25,0.864,150
0.1,2024-10-31 17:55:15,1730397315,1011,25,0.864,150
0,2024-10-31 17:56:16,1730397376,1010,25,0.9,150
-0.1,2024-10-31 17:57:16,1730397436,1010,25,1.068,150
-0.1,2024-10-31 17:58:16,1730397496,1010,25,0.9,150
0,2024-10-31 17:59:16,1730397556,1018,25,0.96,150
-0.3,2024-10-31 18:00:16,1730397616,1012,25,0.308,150
36.4,2024-11-01 12:54:24,1730465664,1009,25,1.488,70
29.3,2024-11-01 12:55:23,1730465723,1011,25,0.86,70
32.5,2024-11-01 12:56:24,1730465784,1009,25,1.224,70
30.6,2024-11-01 12:57:24,1730465844,1008,25,1.428,70
31.3,2024-11-01 12:58:24,1730465904,1011,25,0.896,70
31.8,2024-11-01 12:59:24,1730465964,1010,25,0.856,70
31.3,2024-11-01 13:00:24,1730466024,1010,25,0.892,80
29.9,2024-11-01 13:01:25,1730466085,995,25,0.868,80
26.5,2024-11-01 13:02:25,1730466145,994,25,0.848,80
31.8,2024-11-01 13:03:26,1730466206,1010,25,0.968,80
35.9,2024-11-01 13:04:26,1730466266,1012,25,0.096,80
32.6,2024-11-01 13:05:25,1730466325,1014,25,0,80
31.3,2024-11-01 13:06:26,1730466386,1012,25,0.232,80
30.5,2024-11-01 13:07:27,1730466447,1012,25,0.064,80
29.8,2024-11-01 13:08:27,1730466507,1009,25,1.132,80
28.2,2024-11-01 13:09:28,1730466568,1010,25,0.84,80
28,2024-11-01 13:10:28,1730466628,1011,25,0.844,80
35.9,2024-11-01 13:11:28,1730466688,1011,25,0.876,80
31.2,2024-11-01 13:12:29,1730466749,1011,25,0.824,80
33,2024-11-01 13:13:29,1730466809,1011,25,0.856,80
31.8,2024-11-01 13:14:29,1730466869,1010,25,1.168,80
32.7,2024-11-01 13:15:30,1730466930,1011,25,0.888,80
31.1,2024-11-01 13:16:30,1730466990,1010,25,0.892,80
30.8,2024-11-01 13:17:30,1730467050,1010,25,0.888,80
30.5,2024-11-01 13:18:31,1730467111,1010,25,0.896,80
33.7,2024-11-01 13:19:31,1730467171,1011,25,0.864,80
34,2024-11-01 13:20:32,1730467232,1014,25,0.016,80
33.6,2024-11-01 13:21:32,1730467292,1011,25,0.856,80
30.5,2024-11-01 13:22:33,1730467353,1011,25,0.896,80
30.6,2024-11-01 13:23:33,1730467413,1012,25,0.328,80
31,2024-11-01 13:24:33,1730467473,1012,25,0,80
35.5,2024-11-01 13:25:34,1730467534,1011,25,0.86,80
35.1,2024-11-01 13:26:34,1730467594,1010,25,1.004,80
32,2024-11-01 13:27:35,1730467655,1011,25,0,80
28.6,2024-11-01 13:28:35,1730467715,1011,25,0.852,80
30.1,2024-11-01 13:29:35,1730467775,1010,25,0.892,80
29.2,2024-11-01 13:30:35,1730467835,1011,25,0.86,80
20.9,2024-11-01 13:31:36,1730467896,1011,25,0,80
33.2,2024-11-01 13:32:36,1730467956,1011,25,0.856,80
30.1,2024-11-01 13:33:36,1730468016,1018,25,1.716,80
31.6,2024-11-01 13:34:38,1730468078,1014,25,0,80
29.1,2024-11-01 13:35:38,1730468138,1009,25,1.304,80
33.5,2024-11-01 13:36:38,1730468198,1020,25,0.7,80
29.8,2024-11-01 13:37:39,1730468259,1018,25,0.864,80
35.2,2024-11-01 13:38:39,1730468319,1011,25,0.86,80
31.5,2024-11-01 13:39:39,1730468379,1011,25,0.852,80
33.1,2024-11-01 13:40:39,1730468439,1011,25,0.84,80
30.7,2024-11-01 13:41:39,1730468499,1011,25,0.892,80
32.7,2024-11-01 13:42:40,1730468560,1009,25,1.332,80
30.5,2024-11-01 13:43:40,1730468620,1011,25,0.896,80
30,2024-11-01 13:44:40,1730468680,1011,25,1.22,80
28.4,2024-11-01 13:45:40,1730468740,1014,25,0,80
29.6,2024-11-01 13:46:40,1730468800,1010,25,1.136,80
36.8,2024-11-01 13:47:41,1730468861,994,25,0.824,80
37.2,2024-11-01 13:48:41,1730468921,994,25,0.852,80
34.7,2024-11-01 13:49:42,1730468982,994,25,0,80
36.7,2024-11-01 13:50:42,1730469042,993,25,0,80
36.5,2024-11-01 13:51:43,1730469103,993,25,0.896,80
36.9,2024-11-01 13:52:43,1730469163,1000,25,0.86,80
36.6,2024-11-01 13:53:43,1730469223,993,25,0,80
36.9,2024-11-01 13:54:43,1730469283,1011,25,0.856,80
36.5,2024-11-01 13:55:43,1730469343,1010,25,0.98,80
34.9,2024-11-01 13:56:44,1730469404,1010,25,0,80
37.2,2024-11-01 13:57:45,1730469465,1011,25,0.888,80
37.3,2024-11-01 13:58:45,1730469525,1011,25,0.848,80
37.9,2024-11-01 13:59:45,1730469585,1011,25,0.888,80
35.9,2024-11-01 14:00:45,1730469645,1011,25,0.852,100
37.5,2024-11-01 14:01:45,1730469705,1009,25,1.212,100
37.6,2024-11-01 14:02:46,1730469766,1016,25,1.18,100
37.8,2024-11-01 14:03:46,1730469826,1010,25,1.164,100
37.8,2024-11-01 14:04:46,1730469886,1011,25,0.84,100
38,2024-11-01 14:05:47,1730469947,1011,25,0.904,100
38,2024-11-01 14:06:47,1730470007,1011,25,0.856,100
36.2,2024-11-01 14:07:47,1730470067,1011,25,0.836,100
37.8,2024-11-01 14:08:47,1730470127,1010,25,0.904,100
38.3,2024-11-01 14:09:48,1730470188,1009,25,1.304,100
38.4,2024-11-01 14:10:48,1730470248,1010,25,0.892,100
38.1,2024-11-01 14:11:48,1730470308,1011,25,0.856,100
38.1,2024-11-01 14:12:48,1730470368,1011,25,1.636,100
38.1,2024-11-01 14:13:48,1730470428,1010,25,1.132,100
38.6,2024-11-01 14:14:49,1730470489,1009,25,1.456,100
38.5,2024-11-01 14:15:49,1730470549,1012,25,0.58,100
38.1,2024-11-01 14:16:49,1730470609,1011,25,0.856,100
37.8,2024-11-01 14:18:50,1730470730,1020,25,0.404,100
37.8,2024-11-01 14:19:50,1730470790,1011,25,0.896,100
37.6,2024-11-01 14:20:50,1730470850,1011,25,0.848,100
36.8,2024-11-01 14:21:51,1730470911,1010,25,0.896,100
36.7,2024-11-01 14:22:51,1730470971,1018,25,0.924,100
37,2024-11-01 14:23:52,1730471032,1011,25,0.892,100
36.1,2024-11-01 14:24:53,1730471093,1011,25,0.856,100
17.4,2024-11-01 14:25:52,1730471152,1016,25,1.528,100
33.1,2024-11-01 14:26:53,1730471213,1017,25,1.096,100
31.9,2024-11-01 14:27:53,1730471273,1011,25,0,100
31.8,2024-11-01 14:28:53,1730471333,1012,25,0.068,100
27.1,2024-11-01 14:29:53,1730471393,1011,25,0.888,100
31.2,2024-11-01 14:30:54,1730471454,1014,25,0,100
34.4,2024-11-01 14:31:54,1730471514,1010,25,0.888,100
35.2,2024-11-01 14:32:54,1730471574,1012,25,0,100
31.5,2024-11-01 14:33:54,1730471634,1011,25,0.128,100
34.2,2024-11-01 14:34:54,1730471694,1019,25,0.856,100
33.7,2024-11-01 14:35:55,1730471755,1010,25,0.848,100
31.9,2024-11-01 14:36:55,1730471815,1010,25,0.916,100
30.6,2024-11-01 14:37:55,1730471875,1009,25,1.552,100
30.2,2024-11-01 14:38:55,1730471935,1012,25,0.568,100
28.4,2024-11-01 14:39:55,1730471995,1011,25,0.892,100
28.8,2024-11-01 14:40:55,1730472055,1010,25,0,100
30.3,2024-11-01 14:41:55,1730472115,1019,25,0,100
25.4,2024-11-01 14:42:56,1730472176,1019,25,0,100
36.6,2024-11-01 14:43:56,1730472236,1010,25,1.724,100
31.9,2024-11-01 14:44:56,1730472296,1011,25,0.852,100
31.3,2024-11-01 14:45:56,1730472356,1011,25,0.848,100
36.2,2024-11-01 14:46:57,1730472417,1011,25,0.856,100
33.8,2024-11-01 14:47:57,1730472477,1011,25,0.852,100
36.5,2024-11-01 14:48:57,1730472537,1014,25,0,100
36.9,2024-11-01 14:49:57,1730472597,1012,25,0.052,100
36.7,2024-11-01 14:50:58,1730472658,1021,25,0,100
36.7,2024-11-01 14:51:58,1730472718,1011,25,1.736,100
33.1,2024-11-01 14:52:58,1730472778,1012,25,0.04,100
30.5,2024-11-01 14:53:58,1730472838,1010,25,0.912,100
31.1,2024-11-01 14:54:59,1730472899,1019,25,0.888,100
27.2,2024-11-01 14:55:59,1730472959,1011,25,0.8,100
35.2,2024-11-01 14:57:01,1730473021,1011,25,0.848,100
30.9,2024-11-01 14:58:00,1730473080,1010,25,0.952,100
31.7,2024-11-01 14:59:00,1730473140,1011,25,0.9,100
32.1,2024-11-01 15:00:00,1730473200,1010,25,1.2,130
32.3,2024-11-01 15:01:00,1730473260,1014,25,0,130
29.1,2024-11-01 15:02:01,1730473321,1012,25,0.068,130
27.3,2024-11-01 15:03:01,1730473381,1010,25,0.856,130
29.6,2024-11-01 15:04:01,1730473441,1011,25,1.012,130
30.5,2024-11-01 15:05:02,1730473502,1011,25,0.864,130
30.5,2024-11-01 15:06:02,1730473562,1014,25,0,130
30,2024-11-01 15:07:02,1730473622,1011,25,0.86,130
30.4,2024-11-01 15:08:02,1730473682,1012,25,0.632,130
29.9,2024-11-01 15:09:03,1730473743,1010,25,0.992,130
29.8,2024-11-01 15:10:03,1730473803,1010,25,1.784,130
30.4,2024-11-01 15:11:03,1730473863,1011,25,0.868,130
30.4,2024-11-01 15:12:04,1730473924,1017,25,1.084,130
30,2024-11-01 15:13:04,1730473984,1010,25,0.892,130
32.6,2024-11-01 15:14:04,1730474044,1011,25,0.912,130
33.2,2024-11-01 15:15:05,1730474105,1010,25,1.12,130
33.2,2024-11-01 15:16:05,1730474165,1011,25,0.892,130
33,2024-11-01 15:17:05,1730474225,1011,25,0.82,130
32,2024-11-01 15:18:05,1730474285,1011,25,0.848,130
31.6,2024-11-01 15:19:05,1730474345,1011,25,0.916,130
28.8,2024-11-01 15:20:06,1730474406,1010,25,0.856,130
29.7,2024-11-01 15:21:06,1730474466,1011,25,0.856,130
32.2,2024-11-01 15:22:07,1730474527,1012,25,0,130
30,2024-11-01 15:23:07,1730474587,1014,25,0,130
29.6,2024-11-01 15:24:07,1730474647,1009,25,1.244,130
29.7,2024-11-01 15:25:07,1730474707,1010,25,0.892,130
30.8,2024-11-01 15:26:07,1730474767,1009,25,1.224,130
26.8,2024-11-01 15:27:07,1730474827,1011,25,0.852,130
31.1,2024-11-01 15:28:07,1730474887,1008,25,1.568,130
30.9,2024-11-01 15:29:08,1730474948,1011,25,0.86,130
30.3,2024-11-01 15:30:08,1730475008,1011,25,0.848,130
30.9,2024-11-01 15:31:08,1730475068,1014,25,0,130
30.1,2024-11-01 15:32:08,1730475128,1008,25,1.68,130
31.5,2024-11-01 15:33:08,1730475188,1011,25,0.896,130
31.6,2024-11-01 15:34:08,1730475248,1008,25,1.496,130
30.6,2024-11-01 15:35:08,1730475308,1010,25,1.808,130
27.2,2024-11-01 15:36:09,1730475369,1010,25,0.84,130
24.5,2024-11-01 15:37:08,1730475428,1011,25,0.928,130
26.3,2024-11-01 15:38:09,1730475489,1009,25,1.528,130
25.7,2024-11-01 15:39:09,1730475549,1014,25,0.048,130
25.2,2024-11-01 15:40:09,1730475609,1009,25,1.228,130
27.1,2024-11-01 15:41:10,1730475670,1011,25,0.852,130
14.2,2024-11-01 15:42:10,1730475730,1010,25,1.024,130
14,2024-11-01 15:43:10,1730475790,1018,25,0.892,130
33.2,2024-11-01 15:44:11,1730475851,1011,25,0.832,130
32.6,2024-11-01 15:45:11,1730475911,1010,25,0.9,130
13.4,2024-11-01 15:46:11,1730475971,1012,25,0.088,130
13,2024-11-01 15:47:11,1730476031,1011,25,0.852,130
14.2,2024-11-01 15:48:12,1730476092,1010,25,0.9,130
13.6,2024-11-01 15:49:12,1730476152,1014,25,0,130
13.3,2024-11-01 15:50:12,1730476212,1008,25,1.596,130
13.5,2024-11-01 15:51:12,1730476272,1009,25,0.836,130
13.3,2024-11-01 15:52:13,1730476333,1012,25,0.836,130
12.6,2024-11-01 15:53:13,1730476393,1010,25,0.928,130
12.6,2024-11-01 15:54:13,1730476453,1012,25,0.824,130
12.5,2024-11-01 15:55:14,1730476514,1011,25,0.84,130
12.6,2024-11-01 15:56:14,1730476574,1014,25,0,130
12.5,2024-11-01 15:57:15,1730476635,1010,25,0.864,130
12.1,2024-11-01 15:58:15,1730476695,1009,25,1.124,130
11.9,2024-11-01 15:59:15,1730476755,1010,25,0.896,130
12,2024-11-01 16:00:15,1730476815,1014,25,0,150
12,2024-11-01 16:01:15,1730476875,1011,25,0.896,150
11.9,2024-11-01 16:02:15,1730476935,1010,25,0.892,150
11.9,2024-11-01 16:03:16,1730476996,1010,25,0.896,150
12.2,2024-11-01 16:04:16,1730477056,1010,25,1.636,150
12.1,2024-11-01 16:05:16,1730477116,1010,25,1.772,150
11.3,2024-11-01 16:06:16,1730477176,1009,25,1.2,150
10.6,2024-11-01 16:07:16,1730477236,1010,25,0.852,150
10.9,2024-11-01 16:08:17,1730477297,1009,25,1.132,150
11.9,2024-11-01 16:09:17,1730477357,1011,25,0.848,150
11.2,2024-11-01 16:10:17,1730477417,1011,25,0.896,150
11.3,2024-11-01 16:11:18,1730477478,1009,25,1.588,150
11.5,2024-11-01 16:12:18,1730477538,1011,25,0.864,150
11.3,2024-11-01 16:13:18,1730477598,1011,25,0.864,150
10.9,2024-11-01 16:14:18,1730477658,1014,25,0,150
10.9,2024-11-01 16:15:19,1730477719,1016,25,1.172,150
11.4,2024-11-01 16:16:19,1730477779,1016,25,1.592,150
11.7,2024-11-01 16:17:20,1730477840,1009,25,1.292,150
11.1,2024-11-01 16:18:20,1730477900,1016,25,1.268,150
11.3,2024-11-01 16:19:21,1730477961,1010,25,0.896,150
9.5,2024-11-01 16:20:21,1730478021,1011,25,0.856,150
11.1,2024-11-01 16:21:22,1730478082,1010,25,0.86,150
11.1,2024-11-01 16:22:21,1730478141,1011,25,0.96,150
11.1,2024-11-01 16:23:23,1730478203,1011,25,0.84,150
11.1,2024-11-01 16:24:23,1730478263,1014,25,0,150
11.2,2024-11-01 16:25:23,1730478323,1010,25,0.932,150
10.9,2024-11-01 16:26:23,1730478383,1010,25,0.952,150
10.5,2024-11-01 16:27:23,1730478443,1010,25,0.952,150
10.5,2024-11-01 16:28:24,1730478504,1010,25,1.204,150
10.6,2024-11-01 16:29:24,1730478564,1012,25,0,150
10.4,2024-11-01 16:30:24,1730478624,1018,25,0.852,150
9.5,2024-11-01 16:31:24,1730478684,1012,25,0.14,150
9.4,2024-11-01 16:32:24,1730478744,1012,25,0.068,150
9.6,2024-11-01 16:33:25,1730478805,1020,25,0.052,150
10.1,2024-11-01 16:34:25,1730478865,1018,25,0.852,150
9.7,2024-11-01 16:35:25,1730478925,1016,25,1.244,150
9.5,2024-11-01 16:36:26,1730478986,1018,25,0.892,150
9.7,2024-11-01 16:37:26,1730479046,1021,25,0.1,150
9.5,2024-11-01 16:38:26,1730479106,1009,25,1.14,150
9.6,2024-11-01 16:39:26,1730479166,1009,25,1.248,150
9.7,2024-11-01 16:40:27,1730479227,1016,25,1.208,150
9.5,2024-11-01 16:41:27,1730479287,1010,25,0.9,150
9.3,2024-11-01 16:42:28,1730479348,1011,25,0.868,150
9.3,2024-11-01 16:43:28,1730479408,1011,25,0.844,150
9.5,2024-11-01 16:44:29,1730479469,1012,25,0,150
9.6,2024-11-01 16:45:29,1730479529,1016,25,1.336,150
9.1,2024-11-01 16:46:29,1730479589,1010,25,0.9,150
9.2,2024-11-01 16:47:29,1730479649,1010,25,0.892,150
9.1,2024-11-01 16:48:29,1730479709,1010,25,0.9,150
8.8,2024-11-01 16:49:29,1730479769,1011,25,0.896,150
8.8,2024-11-01 16:50:30,1730479830,1012,25,0.076,150
9,2024-11-01 16:51:30,1730479890,1012,25,0.048,150
9.1,2024-11-01 16:52:30,1730479950,1011,25,0.9,150
9,2024-11-01 16:53:30,1730480010,1017,25,0.9,150
7.7,2024-11-01 16:54:30,1730480070,1010,25,0.856,150
8.9,2024-11-01 16:55:30,1730480130,1010,25,0.908,150
8.5,2024-11-01 16:56:31,1730480191,1010,25,0.896,150
8.3,2024-11-01 16:57:31,1730480251,1010,25,0.868,150
8.4,2024-11-01 16:58:32,1730480312,1011,25,0.856,150
